Timestamp,Package_Temp(°C),Core0_Temp(°C),Core1_Temp(°C),Core2_Temp(°C),Core3_Temp(°C),Core4_Temp(°C),Core5_Temp(°C),Core6_Temp(°C),Core7_Temp(°C),Fan_Speed(RPM),task_level,optimized_task_level
2025-07-31 12:44:31,68.0,67.0,64.0,68.0,65.0,68.0,66.0,68.0,66.0,1010,2.4,0.2018120443734949
2025-07-31 12:44:32,53.0,52.0,51.0,52.0,52.0,53.0,51.0,52.0,51.0,1010,2.4,1.7532351711896312
2025-07-31 12:44:33,71.0,68.0,67.0,70.0,66.0,69.0,65.0,70.0,70.0,1008,2.4,0.2524334800130809
2025-07-31 12:44:34,54.0,53.0,51.0,54.0,52.0,53.0,52.0,54.0,52.0,1009,2.4,0.1
2025-07-31 12:44:35,54.0,53.0,51.0,53.0,52.0,53.0,53.0,52.0,52.0,1009,2.4,2.343975100830146
2025-07-31 12:44:36,72.0,68.0,62.0,67.0,71.0,68.0,66.0,67.0,72.0,1008,2.4,0.25835130126242856
2025-07-31 12:44:37,56.0,55.0,53.0,55.0,54.0,56.0,55.0,55.0,54.0,1008,2.4,0.3486592716948517
2025-07-31 12:44:38,54.0,54.0,52.0,54.0,53.0,54.0,53.0,54.0,52.0,1010,2.4,1.6014966937876334
2025-07-31 12:44:39,62.0,62.0,59.0,63.0,61.0,63.0,62.0,62.0,62.0,1011,2.4,0.1
2025-07-31 12:44:40,59.0,58.0,55.0,59.0,55.0,59.0,56.0,57.0,55.0,1007,2.4,0.2315141139773458
2025-07-31 12:44:41,57.0,57.0,54.0,56.0,55.0,57.0,55.0,57.0,55.0,1011,2.4,0.8699359248073992
2025-07-31 12:44:42,54.0,53.0,52.0,53.0,52.0,53.0,52.0,53.0,52.0,1010,2.4,2.796467492785297
2025-07-31 12:44:43,70.0,69.0,65.0,70.0,68.0,70.0,68.0,68.0,68.0,1008,2.4,0.1
2025-07-31 12:44:44,55.0,54.0,53.0,55.0,54.0,56.0,54.0,55.0,54.0,1008,2.4,0.1
2025-07-31 12:44:45,57.0,55.0,54.0,56.0,54.0,57.0,55.0,56.0,55.0,1008,2.4,0.10796990396003535
2025-07-31 12:44:46,54.0,53.0,51.0,53.0,52.0,54.0,51.0,53.0,52.0,1010,2.4,1.9014755240494308
2025-07-31 12:44:47,62.0,59.0,57.0,62.0,60.0,62.0,61.0,63.0,60.0,1008,2.4,0.4044520889444862
2025-07-31 12:44:48,59.0,57.0,54.0,59.0,55.0,57.0,56.0,56.0,56.0,1008,2.4,0.6181451107397367
2025-07-31 12:44:49,54.0,53.0,53.0,54.0,52.0,54.0,52.0,54.0,52.0,1010,2.4,2.1500000636937875
2025-07-31 12:44:50,61.0,59.0,57.0,60.0,59.0,61.0,60.0,62.0,59.0,1008,2.4,1.035347575581716
2025-07-31 12:44:51,56.0,55.0,53.0,56.0,54.0,56.0,54.0,55.0,55.0,1010,2.4,1.9329249891384415
2025-07-31 12:44:52,55.0,54.0,52.0,54.0,52.0,55.0,53.0,55.0,52.0,1010,2.4,3.4546485413907924
2025-07-31 12:44:53,70.0,68.0,66.0,70.0,68.0,69.0,69.0,70.0,69.0,1009,2.4,0.1
2025-07-31 12:44:54,56.0,55.0,53.0,55.0,54.0,56.0,54.0,55.0,53.0,1010,2.4,0.1
2025-07-31 12:44:55,57.0,56.0,54.0,56.0,56.0,57.0,56.0,56.0,55.0,1008,2.4,0.716110125689021
2025-07-31 12:44:56,54.0,53.0,52.0,54.0,52.0,54.0,52.0,54.0,52.0,1011,2.4,2.5601529240036442
2025-07-31 12:44:57,62.0,61.0,58.0,60.0,59.0,62.0,60.0,60.0,62.0,1007,2.4,1.4991728388483572
2025-07-31 12:44:58,59.0,57.0,55.0,59.0,57.0,59.0,57.0,58.0,57.0,1009,2.4,1.6793232251789372
2025-07-31 12:44:59,55.0,54.0,53.0,54.0,53.0,55.0,53.0,54.0,52.0,1010,2.4,3.5166762451789637
2025-07-31 12:45:00,70.0,67.0,64.0,69.0,67.0,70.0,68.0,68.0,67.0,1008,2.4,0.1
2025-07-31 12:45:01,58.0,57.0,55.0,58.0,56.0,58.0,56.0,58.0,58.0,1008,2.4,0.3381524457720645
2025-07-31 12:45:02,59.0,58.0,55.0,58.0,56.0,58.0,56.0,59.0,58.0,1010,2.4,0.8074560435303751
2025-07-31 12:45:03,60.0,59.0,56.0,59.0,57.0,60.0,58.0,59.0,59.0,1007,2.4,0.8515616059009482
2025-07-31 12:45:04,60.0,59.0,57.0,60.0,58.0,60.0,58.0,60.0,59.0,1011,2.4,0.7261564365908935
2025-07-31 12:45:06,56.0,54.0,53.0,54.0,53.0,55.0,53.0,55.0,53.0,1011,2.4,2.7203662278727987
2025-07-31 12:45:07,70.0,69.0,67.0,70.0,68.0,70.0,69.0,70.0,70.0,1009,2.4,0.1
2025-07-31 12:45:08,57.0,56.0,54.0,56.0,54.0,57.0,55.0,56.0,55.0,1009,2.4,0.1
2025-07-31 12:45:09,58.0,57.0,55.0,57.0,55.0,60.0,56.0,57.0,56.0,1009,2.4,0.798520539225881
2025-07-31 12:45:10,60.0,59.0,56.0,59.0,57.0,60.0,58.0,59.0,57.0,1011,2.4,1.0774986192901126
2025-07-31 12:45:11,62.0,62.0,57.0,60.0,59.0,62.0,59.0,60.0,59.0,1008,2.4,0.7258437037728005
2025-07-31 12:45:12,60.0,60.0,57.0,59.0,57.0,60.0,57.0,60.0,58.0,1009,2.4,0.9038615136152796
2025-07-31 12:45:13,56.0,55.0,53.0,55.0,54.0,56.0,54.0,55.0,54.0,1011,2.4,2.7412828502541267
2025-07-31 12:45:14,72.0,71.0,67.0,72.0,70.0,72.0,69.0,70.0,69.0,1008,2.4,0.1
2025-07-31 12:45:15,57.0,56.0,54.0,56.0,55.0,57.0,55.0,57.0,56.0,1010,2.4,0.1
2025-07-31 12:45:16,56.0,55.0,53.0,56.0,54.0,56.0,55.0,56.0,55.0,1011,2.4,1.390099602937127
2025-07-31 12:45:17,72.0,70.0,67.0,71.0,69.0,72.0,70.0,70.0,70.0,1009,2.4,0.79715736769957
2025-07-31 12:45:18,57.0,57.0,54.0,57.0,54.0,57.0,55.0,57.0,55.0,1011,2.4,0.1
2025-07-31 12:45:19,57.0,56.0,54.0,57.0,54.0,57.0,55.0,57.0,55.0,1010,2.4,0.1
2025-07-31 12:45:20,57.0,55.0,54.0,57.0,54.0,57.0,55.0,56.0,55.0,1011,2.4,1.2074548290112395
2025-07-31 12:45:21,61.0,59.0,57.0,60.0,58.0,61.0,58.0,59.0,59.0,1007,2.4,1.2995552976141709
2025-07-31 12:45:22,60.0,59.0,56.0,60.0,57.0,59.0,57.0,58.0,57.0,1009,2.4,1.8709296202616665
2025-07-31 12:45:23,57.0,55.0,54.0,56.0,54.0,57.0,54.0,56.0,55.0,1012,2.4,3.6648191775145116
2025-07-31 12:45:24,70.0,66.0,63.0,68.0,65.0,67.0,70.0,65.0,65.0,1008,2.4,1.1428178058563179
2025-07-31 12:45:25,63.0,59.0,58.0,60.0,58.0,63.0,59.0,61.0,59.0,1010,2.4,1.3557309278088936
2025-07-31 12:45:26,57.0,56.0,54.0,56.0,55.0,56.0,55.0,56.0,55.0,1011,2.4,3.3961888548304597
2025-07-31 12:45:27,74.0,73.0,68.0,73.0,71.0,74.0,70.0,70.0,71.0,1009,2.4,0.1
2025-07-31 12:45:28,58.0,57.0,54.0,57.0,55.0,58.0,55.0,57.0,56.0,1011,2.4,1.0507330256072172
2025-07-31 12:45:29,57.0,56.0,54.0,56.0,55.0,57.0,55.0,56.0,55.0,1010,2.4,3.3123149666374476
2025-07-31 12:45:30,72.0,71.0,67.0,71.0,69.0,72.0,71.0,70.0,70.0,1010,2.4,0.1
2025-07-31 12:45:31,59.0,57.0,56.0,58.0,55.0,58.0,56.0,59.0,56.0,1010,2.4,1.6912884110617028
2025-07-31 12:45:32,61.0,59.0,57.0,60.0,60.0,61.0,58.0,61.0,59.0,1009,2.4,2.6950913423935225
2025-07-31 12:45:33,57.0,56.0,55.0,57.0,55.0,57.0,55.0,57.0,55.0,1012,2.4,5.278252431962308
2025-07-31 12:45:34,73.0,72.0,67.0,73.0,70.0,72.0,71.0,72.0,70.0,1010,2.4,1.985248869956601
2025-07-31 12:45:35,69.0,69.0,64.0,69.0,67.0,69.0,67.0,68.0,67.0,1011,2.4,0.18312684899009307
2025-07-31 12:45:36,59.0,57.0,56.0,59.0,55.0,58.0,56.0,57.0,56.0,1011,2.4,2.8046002710102074
2025-07-31 12:45:37,71.0,70.0,67.0,71.0,68.0,71.0,69.0,70.0,69.0,1012,2.4,0.400918800292676
2025-07-31 12:45:38,70.0,69.0,67.0,70.0,68.0,70.0,69.0,70.0,68.0,1011,2.4,0.1
2025-07-31 12:45:39,59.0,58.0,56.0,59.0,56.0,58.0,57.0,59.0,57.0,1010,2.4,0.6511222550583899
2025-07-31 12:45:40,69.0,68.0,65.0,68.0,66.0,69.0,67.0,66.0,68.0,1012,2.4,0.1
2025-07-31 12:45:41,61.0,59.0,57.0,60.0,59.0,61.0,59.0,60.0,58.0,1009,2.4,0.9082424404584104
2025-07-31 12:45:42,69.0,68.0,65.0,69.0,67.0,69.0,67.0,68.0,67.0,1010,2.4,0.1
2025-07-31 12:45:43,59.0,58.0,56.0,59.0,57.0,59.0,57.0,58.0,57.0,1011,2.4,1.5821679414605316
2025-07-31 12:45:45,66.0,63.0,62.0,65.0,64.0,66.0,62.0,65.0,62.0,1008,2.4,1.5017656618244366
2025-07-31 12:45:46,69.0,68.0,64.0,69.0,67.0,69.0,68.0,68.0,67.0,1011,2.4,0.1
2025-07-31 12:45:47,59.0,58.0,57.0,59.0,56.0,59.0,57.0,59.0,57.0,1011,2.4,2.1884277419428746
2025-07-31 12:45:48,73.0,71.0,67.0,71.0,70.0,73.0,70.0,70.0,70.0,1009,2.4,0.1
2025-07-31 12:45:49,71.0,69.0,65.0,69.0,67.0,71.0,67.0,70.0,68.0,1012,2.4,0.1
2025-07-31 12:45:50,60.0,59.0,58.0,59.0,57.0,59.0,57.0,60.0,57.0,1009,2.4,0.1
2025-07-31 12:45:51,59.0,58.0,55.0,59.0,56.0,62.0,61.0,62.0,60.0,1012,2.4,1.114079249389702
2025-07-31 12:45:52,58.0,57.0,56.0,58.0,56.0,57.0,56.0,58.0,56.0,1012,2.4,3.7001045237323904
2025-07-31 12:45:53,72.0,69.0,66.0,72.0,68.0,72.0,68.0,71.0,68.0,1011,2.4,1.2911057038970348
2025-07-31 12:45:54,59.0,59.0,57.0,59.0,57.0,59.0,57.0,58.0,57.0,1011,2.4,3.5399384334054638
2025-07-31 12:45:55,74.0,74.0,68.0,74.0,71.0,74.0,73.0,73.0,72.0,1010,2.4,0.1
2025-07-31 12:45:56,71.0,69.0,65.0,71.0,67.0,70.0,68.0,69.0,68.0,1011,2.4,0.1
2025-07-31 12:45:57,60.0,59.0,58.0,60.0,58.0,60.0,58.0,59.0,59.0,1010,2.4,0.1
2025-07-31 12:45:58,71.0,69.0,68.0,71.0,68.0,71.0,69.0,70.0,69.0,1013,2.4,0.1
2025-07-31 12:45:59,58.0,57.0,56.0,58.0,56.0,58.0,57.0,58.0,56.0,1012,2.4,0.10595534227255768
2025-07-31 12:46:00,76.0,75.0,68.0,76.0,70.0,73.0,74.0,72.0,73.0,1010,2.4,0.1
2025-07-31 12:46:01,60.0,59.0,57.0,59.0,57.0,60.0,57.0,59.0,58.0,1012,2.4,0.1
2025-07-31 12:46:02,61.0,60.0,58.0,60.0,58.0,61.0,59.0,60.0,59.0,1011,2.4,0.1
2025-07-31 12:46:03,66.0,61.0,60.0,63.0,61.0,66.0,62.0,61.0,61.0,1009,2.4,0.113339294943501
2025-07-31 12:46:04,60.0,59.0,57.0,60.0,57.0,60.0,57.0,59.0,58.0,1012,2.4,0.1
2025-07-31 12:46:05,63.0,62.0,60.0,62.0,60.0,63.0,63.0,61.0,60.0,1010,2.4,0.23471644197044012
2025-07-31 12:46:06,62.0,61.0,59.0,62.0,60.0,62.0,60.0,61.0,59.0,1010,2.4,0.7763450853208478
2025-07-31 12:46:07,61.0,60.0,58.0,60.0,58.0,61.0,59.0,60.0,59.0,1012,2.4,1.8031825164215936
2025-07-31 12:46:08,62.0,60.0,59.0,62.0,59.0,62.0,60.0,61.0,59.0,1011,2.4,2.5461936211459646
2025-07-31 12:46:09,61.0,60.0,59.0,61.0,58.0,61.0,60.0,60.0,59.0,1011,2.4,3.6026280882810893
2025-07-31 12:46:10,69.0,69.0,66.0,69.0,67.0,69.0,68.0,69.0,69.0,1013,2.4,1.3421953826625754
2025-07-31 12:46:11,62.0,61.0,60.0,62.0,60.0,62.0,61.0,62.0,62.0,1010,2.4,2.006543907349942
2025-07-31 12:46:12,72.0,70.0,67.0,71.0,70.0,72.0,70.0,72.0,71.0,1014,2.4,0.1
2025-07-31 12:46:13,63.0,61.0,60.0,62.0,61.0,63.0,62.0,61.0,62.0,1010,2.4,0.1
2025-07-31 12:46:14,59.0,59.0,57.0,59.0,58.0,59.0,57.0,59.0,57.0,1013,2.4,1.6803094465438324
2025-07-31 12:46:15,60.0,59.0,57.0,59.0,57.0,60.0,57.0,59.0,57.0,1012,2.4,3.7647308175589496
2025-07-31 12:46:16,73.0,72.0,68.0,72.0,70.0,73.0,71.0,71.0,71.0,1011,2.4,0.7455527634054835
2025-07-31 12:46:17,60.0,59.0,58.0,60.0,58.0,60.0,57.0,60.0,59.0,1012,2.4,2.707997955649372
2025-07-31 12:46:18,74.0,73.0,70.0,75.0,73.0,74.0,72.0,73.0,72.0,1011,2.4,0.1
2025-07-31 12:46:19,72.0,72.0,68.0,72.0,71.0,72.0,71.0,71.0,71.0,1011,2.4,0.1
2025-07-31 12:46:20,61.0,59.0,58.0,60.0,59.0,61.0,58.0,60.0,59.0,1012,2.4,0.10618057156426644
2025-07-31 12:46:21,72.0,71.0,68.0,71.0,71.0,72.0,70.0,72.0,71.0,1012,2.4,0.1
2025-07-31 12:46:22,61.0,60.0,58.0,61.0,59.0,61.0,59.0,60.0,59.0,1015,2.4,0.1
2025-07-31 12:46:23,65.0,62.0,61.0,64.0,61.0,65.0,62.0,62.0,61.0,1010,2.4,0.1
2025-07-31 12:46:24,60.0,59.0,57.0,59.0,58.0,60.0,57.0,60.0,58.0,1013,2.4,0.11036600886564683
2025-07-31 12:46:25,61.0,59.0,58.0,60.0,59.0,61.0,59.0,60.0,59.0,1012,2.4,0.10714906375344925
2025-07-31 12:46:27,64.0,62.0,61.0,64.0,64.0,64.0,62.0,62.0,62.0,1009,2.4,0.11558043801342884
2025-07-31 12:46:28,60.0,59.0,58.0,59.0,58.0,60.0,58.0,60.0,59.0,1012,2.4,0.6977046200030589
2025-07-31 12:46:29,62.0,60.0,59.0,60.0,59.0,62.0,59.0,61.0,59.0,1013,2.4,1.6266379813894851
2025-07-31 12:46:30,64.0,63.0,61.0,66.0,62.0,64.0,62.0,63.0,61.0,1010,2.4,1.41999766681151
2025-07-31 12:46:31,60.0,59.0,58.0,59.0,58.0,60.0,58.0,60.0,58.0,1013,2.4,2.880866269684875
2025-07-31 12:46:32,74.0,72.0,69.0,73.0,72.0,73.0,74.0,72.0,72.0,1012,2.4,0.10985586974052877
2025-07-31 12:46:33,61.0,60.0,57.0,60.0,58.0,60.0,59.0,61.0,59.0,1015,2.4,0.27525660587014683
2025-07-31 12:46:34,72.0,68.0,63.0,67.0,72.0,67.0,69.0,65.0,66.0,1010,2.4,0.10627520317360063
2025-07-31 12:46:35,61.0,59.0,58.0,60.0,58.0,61.0,58.0,60.0,58.0,1011,2.4,0.11252840946646397
2025-07-31 12:46:36,59.0,58.0,57.0,59.0,57.0,59.0,57.0,58.0,57.0,1015,2.4,1.5275965042140023
2025-07-31 12:46:37,59.0,58.0,57.0,59.0,57.0,59.0,57.0,59.0,57.0,1013,2.4,3.3633186323708095
2025-07-31 12:46:38,74.0,73.0,68.0,74.0,71.0,73.0,72.0,72.0,72.0,1011,2.4,0.10704832285170712
2025-07-31 12:46:39,61.0,61.0,58.0,60.0,59.0,61.0,59.0,61.0,59.0,1012,2.4,0.8046663336159577
2025-07-31 12:46:40,63.0,61.0,61.0,63.0,60.0,63.0,61.0,64.0,61.0,1012,2.4,1.2158576987244298
2025-07-31 12:46:41,60.0,59.0,58.0,59.0,58.0,60.0,57.0,60.0,58.0,1013,2.4,2.95937159856219
2025-07-31 12:46:42,73.0,73.0,68.0,72.0,70.0,73.0,72.0,72.0,71.0,1013,2.4,0.1
2025-07-31 12:46:43,60.0,59.0,57.0,59.0,57.0,60.0,57.0,59.0,58.0,1014,2.4,1.643929694556954
2025-07-31 12:46:44,67.0,64.0,62.0,66.0,64.0,67.0,63.0,63.0,63.0,1010,2.4,1.3934534469252673
2025-07-31 12:46:45,61.0,60.0,59.0,60.0,58.0,61.0,59.0,60.0,59.0,1012,2.4,3.0486301213867284
2025-07-31 12:46:46,76.0,73.0,70.0,76.0,73.0,75.0,73.0,75.0,72.0,1012,2.4,0.1
2025-07-31 12:46:47,65.0,65.0,61.0,65.0,63.0,64.0,63.0,64.0,63.0,1014,2.4,0.1
2025-07-31 12:46:48,63.0,62.0,61.0,61.0,60.0,63.0,61.0,62.0,60.0,1011,2.4,0.3441626003539285
2025-07-31 12:46:49,60.0,59.0,58.0,60.0,58.0,60.0,58.0,60.0,59.0,1015,2.4,2.323871506695142
2025-07-31 12:46:50,61.0,59.0,58.0,60.0,58.0,61.0,59.0,60.0,59.0,1014,2.4,4.300727190311214
2025-07-31 12:46:51,73.0,73.0,69.0,74.0,72.0,72.0,71.0,73.0,71.0,1013,2.4,1.2972990415010273
2025-07-31 12:46:52,63.0,61.0,61.0,62.0,61.0,63.0,60.0,62.0,61.0,1012,2.4,2.6349691911294766
2025-07-31 12:46:53,76.0,72.0,68.0,73.0,70.0,73.0,72.0,76.0,71.0,1014,2.4,0.1
2025-07-31 12:46:54,73.0,73.0,69.0,72.0,71.0,73.0,72.0,72.0,71.0,1013,2.4,0.1
2025-07-31 12:46:55,68.0,66.0,63.0,67.0,64.0,65.0,64.0,64.0,66.0,1010,2.4,0.1
2025-07-31 12:46:56,61.0,59.0,59.0,60.0,58.0,61.0,59.0,61.0,59.0,1014,2.4,0.1
2025-07-31 12:46:57,62.0,61.0,59.0,61.0,59.0,62.0,60.0,61.0,59.0,1013,2.4,0.6185144816184178
2025-07-31 12:46:58,63.0,62.0,60.0,62.0,61.0,63.0,62.0,63.0,61.0,1014,2.4,1.6699063957238216
2025-07-31 12:46:59,74.0,73.0,69.0,74.0,72.0,73.0,72.0,73.0,72.0,1013,2.4,0.1
2025-07-31 12:47:00,62.0,60.0,59.0,61.0,59.0,62.0,59.0,61.0,59.0,1014,2.4,0.2142758430498584
2025-07-31 12:47:01,63.0,62.0,60.0,63.0,61.0,63.0,61.0,63.0,62.0,1012,2.4,1.1711781873944795
2025-07-31 12:47:02,60.0,59.0,58.0,60.0,58.0,60.0,58.0,60.0,58.0,1014,2.4,3.3748695943544402
2025-07-31 12:47:03,76.0,72.0,69.0,75.0,73.0,76.0,71.0,75.0,74.0,1011,2.4,0.1
2025-07-31 12:47:04,64.0,62.0,61.0,63.0,62.0,64.0,63.0,62.0,64.0,1012,2.4,0.6184509817452449
2025-07-31 12:47:06,61.0,59.0,58.0,60.0,58.0,61.0,58.0,60.0,58.0,1014,2.4,2.84826774130668
2025-07-31 12:47:07,73.0,73.0,68.0,73.0,71.0,73.0,73.0,73.0,72.0,1012,2.4,0.1
2025-07-31 12:47:08,67.0,64.0,62.0,65.0,64.0,67.0,64.0,65.0,63.0,1013,2.4,0.1
2025-07-31 12:47:09,61.0,60.0,59.0,60.0,58.0,61.0,58.0,60.0,59.0,1015,2.4,2.092367738507367
2025-07-31 12:47:10,73.0,73.0,69.0,73.0,72.0,73.0,72.0,72.0,72.0,1012,2.4,0.1
2025-07-31 12:47:11,62.0,60.0,59.0,60.0,59.0,62.0,59.0,61.0,59.0,1014,2.4,0.9768329216985226
2025-07-31 12:47:12,61.0,60.0,58.0,61.0,59.0,61.0,59.0,61.0,59.0,1014,2.4,2.9237801558612038
2025-07-31 12:47:13,75.0,73.0,71.0,74.0,73.0,75.0,73.0,73.0,73.0,1014,2.4,0.1
2025-07-31 12:47:14,62.0,60.0,59.0,61.0,59.0,61.0,59.0,60.0,59.0,1014,2.4,1.4737346100433029
2025-07-31 12:47:15,62.0,62.0,59.0,60.0,60.0,62.0,60.0,60.0,59.0,1013,2.4,3.275548922824481
2025-07-31 12:47:16,74.0,74.0,69.0,73.0,72.0,73.0,72.0,73.0,73.0,1015,2.4,0.2210426872009026
2025-07-31 12:47:17,66.0,63.0,62.0,65.0,63.0,65.0,63.0,63.0,65.0,1011,2.4,0.7117853726139657
2025-07-31 12:47:18,64.0,62.0,60.0,64.0,62.0,63.0,61.0,63.0,61.0,1012,2.4,1.8556795608823156
2025-07-31 12:47:19,70.0,70.0,67.0,70.0,67.0,70.0,68.0,70.0,69.0,1014,2.4,0.22423948943591976
2025-07-31 12:47:20,66.0,65.0,63.0,66.0,64.0,66.0,64.0,67.0,63.0,1012,2.4,0.24243684611821087
2025-07-31 12:47:21,73.0,70.0,68.0,71.0,72.0,71.0,70.0,72.0,71.0,1015,2.4,0.1
2025-07-31 12:47:22,63.0,61.0,60.0,62.0,60.0,62.0,61.0,63.0,61.0,1013,2.4,0.15859243099469264
2025-07-31 12:47:23,62.0,61.0,59.0,61.0,60.0,62.0,60.0,61.0,60.0,1015,2.4,0.7033973204355909
2025-07-31 12:47:24,65.0,64.0,62.0,65.0,64.0,65.0,64.0,64.0,63.0,1013,2.4,0.8653533571044112
2025-07-31 12:47:25,66.0,64.0,62.0,65.0,63.0,66.0,63.0,64.0,63.0,1012,2.4,1.0696156278176878
2025-07-31 12:47:26,61.0,61.0,59.0,61.0,60.0,61.0,59.0,61.0,59.0,1014,2.4,2.7558722554214703
2025-07-31 12:47:27,77.0,73.0,73.0,77.0,75.0,73.0,72.0,74.0,71.0,1016,2.4,0.3202508612164472
2025-07-31 12:47:28,61.0,60.0,58.0,60.0,59.0,61.0,59.0,61.0,60.0,1015,2.4,0.8981018673833799
2025-07-31 12:47:29,71.0,69.0,65.0,71.0,67.0,68.0,67.0,68.0,68.0,1012,2.4,0.1
2025-07-31 12:47:30,63.0,63.0,60.0,63.0,62.0,63.0,61.0,63.0,62.0,1015,2.4,0.2556609119062837
2025-07-31 12:47:31,64.0,64.0,61.0,63.0,63.0,64.0,63.0,63.0,62.0,1015,2.4,0.7576912174828195
2025-07-31 12:47:32,65.0,63.0,61.0,63.0,62.0,65.0,61.0,63.0,62.0,1014,2.4,1.4174151672579682
2025-07-31 12:47:33,72.0,71.0,68.0,72.0,70.0,71.0,70.0,71.0,70.0,1015,2.4,0.1
2025-07-31 12:47:34,62.0,60.0,59.0,60.0,60.0,62.0,60.0,61.0,60.0,1016,2.4,0.4611074785413861
2025-07-31 12:47:35,66.0,65.0,62.0,66.0,63.0,65.0,63.0,63.0,64.0,1013,2.4,0.5522175734919389
2025-07-31 12:47:36,62.0,62.0,59.0,62.0,61.0,62.0,60.0,62.0,60.0,1015,2.4,1.834036292611266
2025-07-31 12:47:37,67.0,67.0,62.0,65.0,64.0,66.0,64.0,64.0,63.0,1012,2.4,1.810055827268945
2025-07-31 12:47:38,67.0,64.0,62.0,65.0,64.0,67.0,64.0,67.0,63.0,1015,2.4,1.8119623201817252
2025-07-31 12:47:39,62.0,61.0,59.0,61.0,60.0,62.0,59.0,61.0,59.0,1015,2.4,3.629810001415372
2025-07-31 12:47:40,78.0,75.0,71.0,78.0,75.0,76.0,76.0,75.0,74.0,1014,2.4,0.1
2025-07-31 12:47:41,62.0,62.0,59.0,62.0,62.0,62.0,61.0,62.0,62.0,1018,2.4,1.0375116077660058
2025-07-31 12:47:42,64.0,63.0,61.0,64.0,63.0,64.0,62.0,62.0,61.0,1013,2.4,2.1413831511065657
2025-07-31 12:47:43,80.0,76.0,73.0,79.0,76.0,79.0,80.0,80.0,76.0,1014,2.4,0.1
2025-07-31 12:47:44,62.0,61.0,60.0,62.0,60.0,62.0,60.0,62.0,60.0,1017,2.4,0.1
2025-07-31 12:47:45,65.0,64.0,62.0,65.0,65.0,64.0,63.0,64.0,62.0,1014,2.4,0.1
2025-07-31 12:47:47,64.0,64.0,61.0,63.0,62.0,64.0,62.0,63.0,62.0,1015,2.4,0.8200023433258896
2025-07-31 12:47:48,65.0,64.0,63.0,65.0,64.0,65.0,63.0,64.0,63.0,1013,2.4,1.4390707188307486
2025-07-31 12:47:49,65.0,63.0,62.0,64.0,64.0,64.0,63.0,65.0,62.0,1015,2.4,2.339175255810572
2025-07-31 12:47:50,64.0,63.0,61.0,64.0,63.0,64.0,63.0,64.0,62.0,1016,2.4,3.5054692416611526
