Timestamp,Package_Temp(°C),Core0_Temp(°C),Core1_Temp(°C),Core2_Temp(°C),Core3_Temp(°C),Core4_Temp(°C),Core5_Temp(°C),Core6_Temp(°C),Core7_Temp(°C),Fan_Speed(RPM),task_level,optimized_task_level
2025-07-31 10:41:59,81.0,61.0,61.0,62.0,61.0,64.0,64.0,66.0,81.0,1022,1.4,0.1
2025-07-31 10:42:00,80.0,62.0,63.0,65.0,64.0,67.0,65.0,76.0,80.0,1022,1.4,0.13439683359894258
2025-07-31 10:42:01,62.0,61.0,58.0,62.0,60.0,62.0,60.0,62.0,59.0,1022,1.4,0.35235306173797676
2025-07-31 10:42:02,74.0,58.0,70.0,61.0,72.0,72.0,73.0,74.0,73.0,1026,1.4,0.1
2025-07-31 10:42:03,59.0,56.0,55.0,57.0,55.0,57.0,55.0,59.0,56.0,1025,1.4,0.1
2025-07-31 10:42:04,60.0,59.0,57.0,60.0,57.0,60.0,58.0,60.0,57.0,1023,1.4,0.37072623444516445
2025-07-31 10:42:05,75.0,69.0,57.0,70.0,58.0,70.0,75.0,71.0,69.0,1025,1.4,0.1
2025-07-31 10:42:06,58.0,57.0,55.0,57.0,55.0,57.0,55.0,57.0,56.0,1025,1.4,0.16200805556308415
2025-07-31 10:42:07,70.0,59.0,66.0,59.0,61.0,60.0,57.0,70.0,59.0,1024,1.4,0.1
2025-07-31 10:42:08,60.0,58.0,56.0,59.0,57.0,59.0,57.0,60.0,58.0,1024,1.4,0.1
2025-07-31 10:42:09,59.0,57.0,56.0,59.0,57.0,59.0,57.0,59.0,58.0,1024,1.4,0.4124206170097341
2025-07-31 10:42:10,57.0,57.0,55.0,57.0,55.0,57.0,56.0,57.0,56.0,1024,1.4,1.8175381632714338
2025-07-31 10:42:11,61.0,59.0,58.0,60.0,59.0,61.0,59.0,60.0,59.0,1023,1.4,2.2945265932242522
2025-07-31 10:42:12,61.0,59.0,57.0,59.0,58.0,60.0,57.0,61.0,59.0,1023,1.4,2.9793342593863805
2025-07-31 10:42:13,79.0,64.0,70.0,79.0,63.0,66.0,62.0,66.0,63.0,1022,1.4,1.3650636144620303
2025-07-31 10:42:14,64.0,60.0,59.0,64.0,60.0,62.0,61.0,62.0,61.0,1023,1.4,1.3825523655413199
2025-07-31 10:42:15,62.0,60.0,59.0,61.0,60.0,62.0,61.0,62.0,60.0,1023,1.4,1.5434641898504962
2025-07-31 10:42:16,74.0,58.0,58.0,74.0,57.0,60.0,57.0,69.0,58.0,1025,1.4,1.4810091602361433
2025-07-31 10:42:17,65.0,62.0,59.0,65.0,61.0,64.0,62.0,62.0,60.0,1023,1.4,1.2670576464087497
2025-07-31 10:42:18,75.0,71.0,64.0,75.0,75.0,72.0,71.0,65.0,75.0,1023,1.4,0.1
2025-07-31 10:42:19,60.0,58.0,57.0,59.0,57.0,60.0,57.0,60.0,57.0,1025,1.4,0.1
2025-07-31 10:42:21,68.0,57.0,56.0,59.0,57.0,60.0,56.0,68.0,56.0,1025,1.4,0.1
2025-07-31 10:42:22,58.0,57.0,56.0,58.0,56.0,58.0,56.0,58.0,56.0,1026,1.4,0.7525965221463435
2025-07-31 10:42:23,68.0,58.0,58.0,60.0,62.0,59.0,62.0,68.0,57.0,1026,1.4,0.6855529749084114
2025-07-31 10:42:24,76.0,58.0,58.0,60.0,70.0,60.0,58.0,76.0,58.0,1025,1.4,0.1200785798874035
2025-07-31 10:42:25,58.0,58.0,56.0,58.0,56.0,58.0,56.0,58.0,56.0,1024,1.4,0.9669209573861566
2025-07-31 10:42:26,72.0,71.0,63.0,72.0,70.0,70.0,64.0,61.0,61.0,1023,1.4,0.1369637266516442
2025-07-31 10:42:27,58.0,56.0,55.0,57.0,55.0,57.0,55.0,57.0,55.0,1026,1.4,0.16477221797714162
2025-07-31 10:42:28,71.0,57.0,57.0,59.0,69.0,60.0,59.0,71.0,59.0,1025,1.4,0.1082795485331622
2025-07-31 10:42:29,62.0,59.0,58.0,62.0,60.0,60.0,59.0,61.0,59.0,1023,1.4,0.13210677859861505
2025-07-31 10:42:30,57.0,55.0,54.0,56.0,54.0,55.0,54.0,55.0,54.0,1026,1.4,0.8981517737614144
2025-07-31 10:42:31,76.0,58.0,58.0,60.0,75.0,60.0,58.0,76.0,59.0,1025,1.4,0.10378863788808518
2025-07-31 10:42:32,59.0,57.0,55.0,58.0,55.0,59.0,55.0,57.0,55.0,1025,1.4,0.5642647266899373
2025-07-31 10:42:33,60.0,59.0,57.0,59.0,58.0,59.0,58.0,60.0,58.0,1024,1.4,0.718018876890103
2025-07-31 10:42:34,59.0,58.0,56.0,59.0,57.0,58.0,56.0,59.0,57.0,1025,1.4,1.1662799879851706
2025-07-31 10:42:35,58.0,56.0,54.0,57.0,56.0,57.0,55.0,57.0,55.0,1025,1.4,2.113514281487556
2025-07-31 10:42:36,59.0,57.0,56.0,58.0,57.0,58.0,56.0,59.0,57.0,1025,1.4,2.7008682213976662
2025-07-31 10:42:37,72.0,71.0,67.0,72.0,60.0,71.0,69.0,61.0,70.0,1025,1.4,0.2691419674288475
2025-07-31 10:42:38,66.0,57.0,57.0,58.0,58.0,59.0,57.0,65.0,58.0,1026,1.4,0.5085891778829132
2025-07-31 10:42:39,56.0,56.0,54.0,59.0,58.0,56.0,55.0,57.0,55.0,1027,1.4,1.4544571740239136
2025-07-31 10:42:40,57.0,55.0,54.0,55.0,54.0,55.0,55.0,56.0,54.0,1027,1.4,2.8782999721933367
2025-07-31 10:42:41,69.0,67.0,67.0,69.0,64.0,69.0,68.0,66.0,68.0,1027,1.4,0.6578643644075792
2025-07-31 10:42:42,79.0,56.0,55.0,57.0,75.0,59.0,58.0,79.0,56.0,1026,1.4,0.10415032483394292
2025-07-31 10:42:43,57.0,56.0,55.0,57.0,55.0,57.0,55.0,57.0,55.0,1027,1.4,1.194268175756033
2025-07-31 10:42:44,63.0,60.0,59.0,63.0,60.0,61.0,59.0,60.0,59.0,1023,1.4,1.0997742136455462
2025-07-31 10:42:45,66.0,65.0,63.0,66.0,56.0,68.0,65.0,60.0,57.0,1025,1.4,0.3128356044433411
2025-07-31 10:42:46,60.0,58.0,57.0,60.0,60.0,59.0,59.0,60.0,57.0,1025,1.4,0.6297982856553853
2025-07-31 10:42:47,59.0,58.0,56.0,59.0,57.0,58.0,57.0,58.0,57.0,1024,1.4,1.3154584518702679
2025-07-31 10:42:48,72.0,72.0,68.0,72.0,61.0,71.0,69.0,63.0,71.0,1024,1.4,0.2638553308824275
2025-07-31 10:42:49,59.0,57.0,55.0,57.0,57.0,58.0,57.0,58.0,56.0,1025,1.4,0.1
2025-07-31 10:42:50,74.0,56.0,56.0,56.0,73.0,59.0,57.0,74.0,57.0,1027,1.4,0.24918560824726352
2025-07-31 10:42:51,58.0,56.0,55.0,58.0,56.0,57.0,55.0,57.0,55.0,1025,1.4,0.18405522360256826
2025-07-31 10:42:52,57.0,55.0,54.0,56.0,55.0,57.0,54.0,57.0,54.0,1025,1.4,1.4104985954616118
2025-07-31 10:42:53,70.0,57.0,56.0,57.0,67.0,59.0,57.0,69.0,58.0,1026,1.4,1.2444985794636296
2025-07-31 10:42:54,58.0,56.0,55.0,57.0,55.0,57.0,55.0,57.0,55.0,1025,1.4,2.3251842112742964
2025-07-31 10:42:55,61.0,60.0,58.0,60.0,61.0,61.0,59.0,60.0,58.0,1023,1.4,2.344182599289872
2025-07-31 10:42:56,70.0,69.0,66.0,69.0,55.0,70.0,68.0,57.0,68.0,1027,1.4,0.7441025114866854
2025-07-31 10:42:57,58.0,57.0,55.0,57.0,57.0,58.0,57.0,58.0,56.0,1026,1.4,1.6403710267795606
2025-07-31 10:42:58,62.0,60.0,58.0,60.0,62.0,62.0,59.0,60.0,59.0,1023,1.4,1.6371343063138093
2025-07-31 10:42:59,71.0,70.0,66.0,71.0,60.0,71.0,69.0,60.0,69.0,1025,1.4,0.1
2025-07-31 10:43:00,58.0,57.0,55.0,56.0,55.0,57.0,55.0,57.0,55.0,1026,1.4,0.7974073379158573
2025-07-31 10:43:01,74.0,57.0,57.0,57.0,74.0,59.0,57.0,74.0,59.0,1027,1.4,0.2658770294315347
2025-07-31 10:43:03,58.0,58.0,56.0,58.0,57.0,58.0,56.0,57.0,56.0,1024,1.4,1.131654724909566
2025-07-31 10:43:04,60.0,59.0,57.0,59.0,59.0,60.0,57.0,59.0,57.0,1025,1.4,1.5998836242000734
2025-07-31 10:43:05,57.0,56.0,55.0,56.0,55.0,56.0,55.0,56.0,54.0,1026,1.4,2.989541629390639
2025-07-31 10:43:06,80.0,63.0,62.0,62.0,80.0,63.0,64.0,62.0,62.0,1022,1.4,1.6608430975842143
2025-07-31 10:43:07,72.0,71.0,66.0,72.0,60.0,71.0,59.0,71.0,70.0,1024,1.4,0.1
2025-07-31 10:43:08,58.0,57.0,55.0,56.0,55.0,57.0,55.0,57.0,55.0,1026,1.4,0.8427613326045943
2025-07-31 10:43:09,72.0,57.0,57.0,59.0,57.0,72.0,58.0,71.0,59.0,1025,1.4,0.5411158784100437
2025-07-31 10:43:10,58.0,57.0,55.0,57.0,55.0,57.0,55.0,58.0,55.0,1027,1.4,1.753869606467098
2025-07-31 10:43:11,76.0,59.0,57.0,59.0,56.0,76.0,57.0,75.0,59.0,1025,1.4,1.1701657000988341
2025-07-31 10:43:12,75.0,61.0,57.0,60.0,57.0,74.0,58.0,75.0,60.0,1025,1.4,0.4454948046601315
2025-07-31 10:43:13,58.0,57.0,55.0,57.0,56.0,57.0,55.0,58.0,56.0,1025,1.4,1.6027121589540285
2025-07-31 10:43:14,64.0,64.0,60.0,64.0,63.0,64.0,61.0,64.0,61.0,1022,1.4,0.9197482899432715
2025-07-31 10:43:15,58.0,56.0,54.0,56.0,55.0,56.0,54.0,56.0,55.0,1026,1.4,2.431901413196557
2025-07-31 10:43:16,72.0,59.0,57.0,59.0,57.0,71.0,57.0,72.0,59.0,1025,1.4,2.1677059057748287
2025-07-31 10:43:17,76.0,62.0,61.0,66.0,76.0,65.0,62.0,76.0,62.0,1023,1.4,0.489437886818054
2025-07-31 10:43:18,71.0,71.0,67.0,71.0,60.0,71.0,69.0,60.0,69.0,1025,1.4,0.1
2025-07-31 10:43:19,59.0,58.0,55.0,57.0,57.0,58.0,56.0,58.0,56.0,1025,1.4,0.1
2025-07-31 10:43:20,76.0,57.0,56.0,57.0,73.0,59.0,57.0,75.0,59.0,1026,1.4,0.1
2025-07-31 10:43:21,58.0,58.0,57.0,58.0,57.0,58.0,56.0,58.0,56.0,1025,1.4,0.18209459944792644
2025-07-31 10:43:22,58.0,57.0,56.0,57.0,56.0,57.0,56.0,57.0,56.0,1024,1.4,0.8891940596889647
2025-07-31 10:43:23,68.0,56.0,56.0,56.0,55.0,58.0,56.0,68.0,56.0,1026,1.4,1.5417570949227344
2025-07-31 10:43:24,58.0,57.0,56.0,57.0,56.0,57.0,55.0,58.0,56.0,1025,1.4,2.5486386098116065
2025-07-31 10:43:25,78.0,77.0,65.0,78.0,63.0,73.0,75.0,62.0,70.0,1023,1.4,0.1
2025-07-31 10:43:26,57.0,56.0,54.0,56.0,55.0,56.0,55.0,57.0,54.0,1026,1.4,0.8308125906144598
2025-07-31 10:43:27,72.0,59.0,58.0,59.0,60.0,61.0,69.0,72.0,61.0,1024,1.4,0.1
2025-07-31 10:43:28,64.0,64.0,58.0,57.0,56.0,60.0,63.0,64.0,56.0,1026,1.4,0.12752835704177318
2025-07-31 10:43:29,58.0,56.0,55.0,57.0,56.0,58.0,56.0,58.0,56.0,1025,1.4,1.1051104260604676
2025-07-31 10:43:30,60.0,58.0,57.0,59.0,58.0,59.0,58.0,61.0,58.0,1024,1.4,1.5039691595707836
2025-07-31 10:43:31,72.0,59.0,58.0,59.0,57.0,59.0,57.0,59.0,72.0,1025,1.4,1.4892552784834108
2025-07-31 10:43:32,63.0,61.0,60.0,63.0,61.0,62.0,61.0,61.0,60.0,1022,1.4,1.1743471736323385
2025-07-31 10:43:33,58.0,56.0,55.0,56.0,55.0,57.0,55.0,57.0,55.0,1027,1.4,2.487046418465256
2025-07-31 10:43:34,72.0,57.0,57.0,60.0,59.0,60.0,69.0,72.0,60.0,1025,1.4,2.083994043418973
2025-07-31 10:43:35,60.0,59.0,57.0,59.0,57.0,59.0,57.0,60.0,57.0,1024,1.4,2.8192273529410548
2025-07-31 10:43:36,74.0,72.0,67.0,74.0,65.0,73.0,73.0,65.0,72.0,1024,1.4,0.1
2025-07-31 10:43:37,77.0,60.0,59.0,59.0,61.0,60.0,75.0,60.0,77.0,1026,1.4,0.1
2025-07-31 10:43:38,59.0,58.0,56.0,58.0,56.0,58.0,56.0,58.0,57.0,1025,1.4,0.22292944201829315
2025-07-31 10:43:39,66.0,62.0,59.0,60.0,59.0,60.0,57.0,67.0,62.0,1024,1.4,0.200957888810081
2025-07-31 10:43:40,60.0,58.0,57.0,59.0,57.0,58.0,57.0,59.0,57.0,1026,1.4,1.063201834542124
2025-07-31 10:43:41,59.0,59.0,56.0,57.0,56.0,58.0,56.0,59.0,56.0,1025,1.4,2.1307398088446785
2025-07-31 10:43:42,61.0,59.0,58.0,60.0,58.0,60.0,58.0,60.0,58.0,1024,1.4,2.7316878246254137
2025-07-31 10:43:43,74.0,66.0,64.0,67.0,74.0,65.0,72.0,62.0,70.0,1023,1.4,0.8372870555194408
2025-07-31 10:43:45,60.0,59.0,57.0,59.0,57.0,59.0,58.0,60.0,57.0,1025,1.4,1.7061122955889663
2025-07-31 10:43:46,77.0,58.0,58.0,57.0,74.0,59.0,59.0,77.0,58.0,1026,1.4,1.3432651706923424
2025-07-31 10:43:47,72.0,68.0,64.0,68.0,70.0,65.0,67.0,61.0,70.0,1024,1.4,0.11582229641359496
2025-07-31 10:43:48,78.0,72.0,69.0,71.0,78.0,62.0,71.0,61.0,70.0,1025,1.4,0.1
2025-07-31 10:43:49,61.0,60.0,58.0,59.0,59.0,61.0,58.0,61.0,59.0,1025,1.4,0.1
2025-07-31 10:43:50,58.0,57.0,55.0,57.0,55.0,57.0,56.0,57.0,56.0,1025,1.4,0.1
2025-07-31 10:43:51,61.0,59.0,58.0,60.0,58.0,61.0,58.0,59.0,58.0,1024,1.4,0.1
2025-07-31 10:43:52,65.0,65.0,61.0,64.0,63.0,62.0,61.0,61.0,60.0,1025,1.4,0.1
2025-07-31 10:43:53,58.0,58.0,56.0,57.0,56.0,58.0,56.0,58.0,56.0,1025,1.4,0.19006760512073473
2025-07-31 10:43:54,59.0,58.0,56.0,58.0,56.0,58.0,56.0,58.0,56.0,1024,1.4,1.1286018723953863
2025-07-31 10:43:55,63.0,63.0,61.0,63.0,62.0,63.0,65.0,62.0,61.0,1025,1.4,0.436520915014686
2025-07-31 10:43:56,58.0,57.0,55.0,56.0,55.0,57.0,55.0,57.0,56.0,1026,1.4,1.6668347757058126
2025-07-31 10:43:57,59.0,58.0,57.0,59.0,58.0,58.0,59.0,60.0,60.0,1025,1.4,2.1447746466915665
2025-07-31 10:43:58,69.0,57.0,57.0,58.0,64.0,59.0,69.0,59.0,59.0,1026,1.4,2.1861139953645963
2025-07-31 10:43:59,71.0,71.0,67.0,70.0,68.0,61.0,60.0,70.0,68.0,1025,1.4,0.3036105261537802
2025-07-31 10:44:00,58.0,58.0,56.0,57.0,55.0,58.0,56.0,58.0,56.0,1026,1.4,1.4236515226289272
2025-07-31 10:44:01,58.0,57.0,55.0,57.0,55.0,57.0,55.0,57.0,55.0,1026,1.4,2.7914616519333624
2025-07-31 10:44:02,61.0,59.0,58.0,60.0,58.0,61.0,59.0,60.0,58.0,1024,1.4,3.2986336770503892
2025-07-31 10:44:03,77.0,76.0,73.0,75.0,75.0,60.0,61.0,74.0,75.0,1026,1.4,0.3175068566225102
2025-07-31 10:44:04,59.0,58.0,56.0,58.0,56.0,58.0,58.0,59.0,59.0,1025,1.4,1.3036246143434091
2025-07-31 10:44:05,60.0,59.0,58.0,60.0,58.0,60.0,59.0,60.0,58.0,1024,1.4,1.931379326338616
2025-07-31 10:44:06,73.0,73.0,68.0,72.0,70.0,65.0,61.0,72.0,71.0,1024,1.4,0.1
2025-07-31 10:44:07,58.0,58.0,55.0,57.0,56.0,57.0,56.0,57.0,56.0,1026,1.4,0.9725751882183172
2025-07-31 10:44:08,70.0,60.0,59.0,61.0,58.0,70.0,67.0,61.0,61.0,1025,1.4,0.6511806065252672
2025-07-31 10:44:09,76.0,59.0,58.0,59.0,57.0,76.0,75.0,60.0,58.0,1026,1.4,0.1250900018991733
2025-07-31 10:44:10,58.0,58.0,56.0,57.0,56.0,57.0,56.0,57.0,56.0,1025,1.4,1.3851570247770468
2025-07-31 10:44:11,77.0,59.0,58.0,59.0,58.0,77.0,69.0,60.0,60.0,1025,1.4,0.8979809460039707
2025-07-31 10:44:12,77.0,59.0,60.0,60.0,58.0,79.0,76.0,61.0,62.0,1025,1.4,0.1
2025-07-31 10:44:13,59.0,58.0,57.0,59.0,57.0,59.0,57.0,59.0,57.0,1025,1.4,0.6629302719203295
2025-07-31 10:44:14,72.0,72.0,68.0,71.0,69.0,61.0,60.0,70.0,69.0,1025,1.4,0.1
2025-07-31 10:44:15,58.0,57.0,55.0,57.0,55.0,57.0,56.0,57.0,56.0,1026,1.4,0.1
2025-07-31 10:44:16,61.0,59.0,59.0,60.0,59.0,61.0,58.0,60.0,58.0,1023,1.4,0.1
2025-07-31 10:44:17,62.0,62.0,60.0,61.0,60.0,62.0,61.0,61.0,60.0,1022,1.4,0.1
2025-07-31 10:44:18,58.0,56.0,55.0,56.0,55.0,57.0,55.0,57.0,55.0,1027,1.4,1.0761889124292976
2025-07-31 10:44:19,74.0,61.0,58.0,60.0,57.0,74.0,59.0,64.0,61.0,1026,1.4,0.5191379656366872
2025-07-31 10:44:20,59.0,58.0,56.0,57.0,56.0,57.0,56.0,58.0,56.0,1026,1.4,1.4336298832808119
2025-07-31 10:44:22,60.0,59.0,58.0,60.0,58.0,60.0,59.0,60.0,58.0,1025,1.4,1.6945068611038057
2025-07-31 10:44:23,60.0,59.0,57.0,59.0,57.0,59.0,57.0,60.0,57.0,1025,1.4,2.244982863791681
2025-07-31 10:44:24,74.0,59.0,57.0,58.0,56.0,59.0,74.0,68.0,57.0,1025,1.4,1.9895184156338686
2025-07-31 10:44:25,59.0,59.0,57.0,59.0,57.0,59.0,58.0,59.0,57.0,1025,1.4,2.6345536756613073
2025-07-31 10:44:26,72.0,72.0,68.0,72.0,70.0,71.0,61.0,60.0,68.0,1025,1.4,0.47995819707851456
2025-07-31 10:44:27,58.0,57.0,55.0,57.0,56.0,57.0,56.0,58.0,56.0,1026,1.4,1.6720627363578133
2025-07-31 10:44:28,60.0,58.0,56.0,59.0,57.0,59.0,57.0,60.0,57.0,1024,1.4,2.4908255137765045
2025-07-31 10:44:29,73.0,72.0,68.0,73.0,72.0,73.0,62.0,61.0,71.0,1025,1.4,0.1
2025-07-31 10:44:30,66.0,65.0,62.0,66.0,66.0,65.0,64.0,63.0,62.0,1023,1.4,0.1
2025-07-31 10:44:31,58.0,57.0,56.0,57.0,55.0,57.0,55.0,57.0,56.0,1027,1.4,0.36825387485564215
2025-07-31 10:44:32,60.0,58.0,56.0,58.0,57.0,58.0,57.0,59.0,57.0,1026,1.4,1.2933124810729246
2025-07-31 10:44:33,73.0,59.0,59.0,60.0,59.0,62.0,72.0,73.0,62.0,1024,1.4,0.5299045726108138
2025-07-31 10:44:35,60.0,58.0,57.0,59.0,57.0,59.0,57.0,60.0,58.0,1025,1.4,1.292574422491728
2025-07-31 10:44:36,60.0,59.0,57.0,60.0,58.0,61.0,59.0,60.0,58.0,1024,1.4,1.8203635043381432
2025-07-31 10:44:37,78.0,61.0,67.0,70.0,60.0,71.0,69.0,78.0,70.0,1025,1.4,0.1
2025-07-31 10:44:38,59.0,57.0,55.0,57.0,56.0,57.0,56.0,58.0,56.0,1027,1.4,0.9244622650337984
2025-07-31 10:44:39,61.0,59.0,57.0,60.0,58.0,60.0,60.0,61.0,58.0,1025,1.4,1.4440412218565357
2025-07-31 10:44:40,75.0,59.0,57.0,58.0,74.0,62.0,57.0,76.0,57.0,1026,1.4,0.990173424499689
2025-07-31 10:44:41,59.0,57.0,55.0,57.0,55.0,58.0,56.0,57.0,56.0,1027,1.4,2.3771246147576504
2025-07-31 10:44:42,77.0,59.0,59.0,60.0,74.0,60.0,62.0,77.0,60.0,1026,1.4,1.5925045003461153
2025-07-31 10:44:43,60.0,58.0,57.0,58.0,57.0,59.0,57.0,59.0,58.0,1025,1.4,2.629994205235779
2025-07-31 10:44:44,73.0,71.0,68.0,62.0,71.0,72.0,61.0,72.0,70.0,1024,1.4,0.6077586722468477
2025-07-31 10:44:45,58.0,58.0,56.0,57.0,56.0,58.0,56.0,58.0,56.0,1026,1.4,2.0081146229755578
2025-07-31 10:44:46,65.0,59.0,58.0,59.0,61.0,60.0,60.0,65.0,59.0,1026,1.4,2.4812033782160694
2025-07-31 10:44:47,74.0,74.0,68.0,74.0,62.0,73.0,73.0,62.0,71.0,1024,1.4,0.1773707295236492
2025-07-31 10:44:48,70.0,69.0,65.0,70.0,59.0,69.0,68.0,59.0,68.0,1026,1.4,0.10155779939948935
2025-07-31 10:44:49,60.0,58.0,57.0,58.0,56.0,58.0,56.0,59.0,57.0,1026,1.4,0.21741016013303963
2025-07-31 10:44:50,72.0,61.0,60.0,59.0,72.0,60.0,60.0,72.0,60.0,1025,1.4,0.10348224174130649
2025-07-31 10:44:52,60.0,59.0,57.0,60.0,59.0,60.0,59.0,60.0,59.0,1024,1.4,0.4074147208579639
2025-07-31 10:44:53,73.0,59.0,59.0,60.0,71.0,62.0,60.0,73.0,60.0,1025,1.4,0.1508495762382618
2025-07-31 10:44:54,79.0,59.0,59.0,62.0,77.0,62.0,60.0,79.0,59.0,1024,1.4,0.10237768921227362
2025-07-31 10:44:55,72.0,71.0,68.0,71.0,61.0,61.0,69.0,72.0,70.0,1026,1.4,0.1
2025-07-31 10:44:56,58.0,57.0,56.0,57.0,55.0,57.0,55.0,58.0,56.0,1026,1.4,0.10055663825301224
2025-07-31 10:44:57,60.0,58.0,57.0,59.0,57.0,58.0,57.0,60.0,57.0,1026,1.4,0.10221390288023814
2025-07-31 10:44:58,59.0,57.0,57.0,58.0,58.0,59.0,58.0,59.0,57.0,1025,1.4,0.1010729920854431
2025-07-31 10:44:59,58.0,57.0,55.0,57.0,56.0,56.0,56.0,57.0,56.0,1026,1.4,0.2289500736425879
2025-07-31 10:45:00,58.0,57.0,56.0,57.0,56.0,58.0,56.0,58.0,56.0,1027,1.4,1.081581204072628
2025-07-31 10:45:02,60.0,58.0,58.0,59.0,58.0,60.0,58.0,60.0,58.0,1024,1.4,1.3706651608943072
2025-07-31 10:45:03,58.0,57.0,55.0,56.0,55.0,57.0,55.0,57.0,56.0,1027,1.4,2.449963595957845
2025-07-31 10:45:04,59.0,57.0,56.0,58.0,56.0,58.0,56.0,58.0,56.0,1026,1.4,3.3157648402176867
2025-07-31 10:45:05,72.0,72.0,67.0,71.0,70.0,72.0,72.0,72.0,70.0,1026,1.4,0.1269731990536183
2025-07-31 10:45:06,57.0,56.0,54.0,56.0,55.0,56.0,55.0,56.0,55.0,1027,1.4,1.489797083645277
2025-07-31 10:45:07,59.0,58.0,57.0,59.0,57.0,58.0,56.0,58.0,57.0,1026,1.4,2.2379963467020043
2025-07-31 10:45:08,65.0,62.0,63.0,65.0,64.0,64.0,63.0,65.0,62.0,1023,1.4,1.2428973389155287
2025-07-31 10:45:09,78.0,65.0,57.0,57.0,76.0,58.0,57.0,78.0,57.0,1028,1.4,0.36998369713379875
2025-07-31 10:45:10,61.0,58.0,55.0,56.0,60.0,56.0,55.0,61.0,55.0,1028,1.4,1.3014344809492788
2025-07-31 10:45:11,66.0,62.0,62.0,66.0,63.0,64.0,63.0,63.0,61.0,1024,1.4,0.45630585239589366
2025-07-31 10:45:13,75.0,71.0,68.0,72.0,74.0,73.0,71.0,75.0,70.0,1025,1.4,0.10243953970717214
2025-07-31 10:45:14,57.0,55.0,55.0,56.0,55.0,56.0,54.0,57.0,56.0,1028,1.4,0.10722218275040737
2025-07-31 10:45:15,58.0,57.0,56.0,57.0,55.0,57.0,56.0,58.0,56.0,1027,1.4,0.11220363083338745
2025-07-31 10:45:16,60.0,58.0,57.0,59.0,58.0,60.0,57.0,60.0,58.0,1024,1.4,0.11910369771428651
2025-07-31 10:45:17,59.0,58.0,57.0,59.0,57.0,59.0,56.0,58.0,56.0,1026,1.4,0.11967505845559917
